,lang,feature,accuracy,permute,epoch,lang_train,init,num_samples
4676,en,place,0.75,0.0,59,fren,fr19,2783759
4677,fr,place,0.7368421052631579,0.0,59,fren,fr19,2783759
4678,enfr,place,0.8848684210526316,0.0,59,fren,fr19,2783759
4679,enfr,lang,1.0,0.0,59,fren,fr19,2783759
4680,en,sonority,0.4358974358974359,0.0,0,fren,fr49,499
4681,fr,sonority,0.8235294117647058,0.0,0,fren,fr49,499
4682,enfr,sonority,0.4385369532428356,0.0,0,fren,fr49,499
4683,en,manner,0.38461538461538464,0.0,0,fren,fr49,499
4684,fr,manner,0.7941176470588235,0.0,0,fren,fr49,499
4685,enfr,manner,0.42571644042232276,0.0,0,fren,fr49,499
4686,en,voicing,0.4117647058823529,0.0,0,fren,fr49,499
4687,fr,voicing,1.0,0.0,0,fren,fr49,499
4688,enfr,voicing,0.4852941176470588,0.0,0,fren,fr49,499
4689,en,place,0.041666666666666664,0.0,0,fren,fr49,499
4690,fr,place,0.7368421052631579,0.0,0,fren,fr49,499
4691,enfr,place,0.23026315789473684,0.0,0,fren,fr49,499
4692,enfr,lang,1.0,0.0,0,fren,fr49,499
4693,en,sonority,0.4358974358974359,0.0,1,fren,fr49,1071
4694,fr,sonority,0.8235294117647058,0.0,1,fren,fr49,1071
4695,enfr,sonority,0.48265460030165913,0.0,1,fren,fr49,1071
4696,en,manner,0.38461538461538464,0.0,1,fren,fr49,1071
4697,fr,manner,0.7941176470588235,0.0,1,fren,fr49,1071
4698,enfr,manner,0.5282805429864253,0.0,1,fren,fr49,1071
4699,en,voicing,0.47058823529411764,0.0,1,fren,fr49,1071
4700,fr,voicing,1.0,0.0,1,fren,fr49,1071
4701,enfr,voicing,0.4852941176470588,0.0,1,fren,fr49,1071
4702,en,place,0.08333333333333333,0.0,1,fren,fr49,1071
4703,fr,place,0.7368421052631579,0.0,1,fren,fr49,1071
4704,enfr,place,0.23026315789473684,0.0,1,fren,fr49,1071
4705,enfr,lang,1.0,0.0,1,fren,fr49,1071
4706,en,sonority,0.7435897435897436,0.0,2,fren,fr49,1727
4707,fr,sonority,0.8235294117647058,0.0,2,fren,fr49,1727
4708,enfr,sonority,0.5855957767722474,0.0,2,fren,fr49,1727
4709,en,manner,0.38461538461538464,0.0,2,fren,fr49,1727
4710,fr,manner,0.7941176470588235,0.0,2,fren,fr49,1727
4711,enfr,manner,0.5576923076923077,0.0,2,fren,fr49,1727
4712,en,voicing,0.4117647058823529,0.0,2,fren,fr49,1727
4713,fr,voicing,1.0,0.0,2,fren,fr49,1727
4714,enfr,voicing,0.5441176470588236,0.0,2,fren,fr49,1727
4715,en,place,0.16666666666666666,0.0,2,fren,fr49,1727
4716,fr,place,0.6842105263157895,0.0,2,fren,fr49,1727
4717,enfr,place,0.23026315789473684,0.0,2,fren,fr49,1727
4718,enfr,lang,1.0,0.0,2,fren,fr49,1727
4719,en,sonority,0.7692307692307693,0.0,3,fren,fr49,2478
4720,fr,sonority,0.8235294117647058,0.0,3,fren,fr49,2478
4721,enfr,sonority,0.6572398190045249,0.0,3,fren,fr49,2478
4722,en,manner,0.38461538461538464,0.0,3,fren,fr49,2478
4723,fr,manner,0.7647058823529411,0.0,3,fren,fr49,2478
4724,enfr,manner,0.6036953242835597,0.0,3,fren,fr49,2478
4725,en,voicing,0.4117647058823529,0.0,3,fren,fr49,2478
4726,fr,voicing,1.0,0.0,3,fren,fr49,2478
4727,enfr,voicing,0.803921568627451,0.0,3,fren,fr49,2478
4728,en,place,0.20833333333333334,0.0,3,fren,fr49,2478
4729,fr,place,0.6842105263157895,0.0,3,fren,fr49,2478
4730,enfr,place,0.3355263157894737,0.0,3,fren,fr49,2478
4731,enfr,lang,1.0,0.0,3,fren,fr49,2478
4732,en,sonority,0.7948717948717948,0.0,4,fren,fr49,3338
4733,fr,sonority,0.8235294117647058,0.0,4,fren,fr49,3338
4734,enfr,sonority,0.8092006033182504,0.0,4,fren,fr49,3338
4735,en,manner,0.5128205128205128,0.0,4,fren,fr49,3338
4736,fr,manner,0.7647058823529411,0.0,4,fren,fr49,3338
4737,enfr,manner,0.6202865761689291,0.0,4,fren,fr49,3338
4738,en,voicing,0.4117647058823529,0.0,4,fren,fr49,3338
4739,fr,voicing,1.0,0.0,4,fren,fr49,3338
4740,enfr,voicing,0.928921568627451,0.0,4,fren,fr49,3338
4741,en,place,0.3333333333333333,0.0,4,fren,fr49,3338
4742,fr,place,0.7368421052631579,0.0,4,fren,fr49,3338
4743,enfr,place,0.3881578947368421,0.0,4,fren,fr49,3338
4744,enfr,lang,1.0,0.0,4,fren,fr49,3338
4745,en,sonority,0.8205128205128205,0.0,5,fren,fr49,4324
4746,fr,sonority,0.8235294117647058,0.0,5,fren,fr49,4324
4747,enfr,sonority,0.8220211161387632,0.0,5,fren,fr49,4324
4748,en,manner,0.5384615384615384,0.0,5,fren,fr49,4324
4749,fr,manner,0.7647058823529411,0.0,5,fren,fr49,4324
4750,enfr,manner,0.6496983408748115,0.0,5,fren,fr49,4324
4751,en,voicing,0.4117647058823529,0.0,5,fren,fr49,4324
4752,fr,voicing,1.0,0.0,5,fren,fr49,4324
4753,enfr,voicing,0.9705882352941176,0.0,5,fren,fr49,4324
4754,en,place,0.4166666666666667,0.0,5,fren,fr49,4324
4755,fr,place,0.7368421052631579,0.0,5,fren,fr49,4324
4756,enfr,place,0.3881578947368421,0.0,5,fren,fr49,4324
4757,enfr,lang,1.0,0.0,5,fren,fr49,4324
4758,en,sonority,0.8461538461538461,0.0,6,fren,fr49,5453
4759,fr,sonority,0.8235294117647058,0.0,6,fren,fr49,5453
4760,enfr,sonority,0.8495475113122172,0.0,6,fren,fr49,5453
4761,en,manner,0.5384615384615384,0.0,6,fren,fr49,5453
4762,fr,manner,0.7352941176470589,0.0,6,fren,fr49,5453
4763,enfr,manner,0.6644042232277526,0.0,6,fren,fr49,5453
4764,en,voicing,0.5882352941176471,0.0,6,fren,fr49,5453
4765,fr,voicing,1.0,0.0,6,fren,fr49,5453
4766,enfr,voicing,0.8823529411764706,0.0,6,fren,fr49,5453
4767,en,place,0.4583333333333333,0.0,6,fren,fr49,5453
4768,fr,place,0.7368421052631579,0.0,6,fren,fr49,5453
4769,enfr,place,0.4407894736842105,0.0,6,fren,fr49,5453
4770,enfr,lang,1.0,0.0,6,fren,fr49,5453
4771,en,sonority,0.8717948717948718,0.0,7,fren,fr49,6747
4772,fr,sonority,0.8235294117647058,0.0,7,fren,fr49,6747
4773,enfr,sonority,0.8623680241327301,0.0,7,fren,fr49,6747
4774,en,manner,0.5897435897435898,0.0,7,fren,fr49,6747
4775,fr,manner,0.7647058823529411,0.0,7,fren,fr49,6747
4776,enfr,manner,0.6791101055806938,0.0,7,fren,fr49,6747
4777,en,voicing,0.7058823529411765,0.0,7,fren,fr49,6747
4778,fr,voicing,1.0,0.0,7,fren,fr49,6747
4779,enfr,voicing,0.8823529411764706,0.0,7,fren,fr49,6747
4780,en,place,0.5,0.0,7,fren,fr49,6747
4781,fr,place,0.6842105263157895,0.0,7,fren,fr49,6747
4782,enfr,place,0.4407894736842105,0.0,7,fren,fr49,6747
4783,enfr,lang,1.0,0.0,7,fren,fr49,6747
4784,en,sonority,0.8717948717948718,0.0,8,fren,fr49,8229
4785,fr,sonority,0.8235294117647058,0.0,8,fren,fr49,8229
4786,enfr,sonority,0.889894419306184,0.0,8,fren,fr49,8229
4787,en,manner,0.6666666666666666,0.0,8,fren,fr49,8229
4788,fr,manner,0.7647058823529411,0.0,8,fren,fr49,8229
4789,enfr,manner,0.6791101055806938,0.0,8,fren,fr49,8229
4790,en,voicing,0.7647058823529411,0.0,8,fren,fr49,8229
4791,fr,voicing,1.0,0.0,8,fren,fr49,8229
4792,enfr,voicing,0.8823529411764706,0.0,8,fren,fr49,8229
4793,en,place,0.5833333333333334,0.0,8,fren,fr49,8229
4794,fr,place,0.6842105263157895,0.0,8,fren,fr49,8229
4795,enfr,place,0.4407894736842105,0.0,8,fren,fr49,8229
4796,enfr,lang,1.0,0.0,8,fren,fr49,8229
4797,en,sonority,0.8717948717948718,0.0,9,fren,fr49,9927
4798,fr,sonority,0.8235294117647058,0.0,9,fren,fr49,9927
4799,enfr,sonority,0.8917797888386123,0.0,9,fren,fr49,9927
4800,en,manner,0.6923076923076923,0.0,9,fren,fr49,9927
4801,fr,manner,0.7352941176470589,0.0,9,fren,fr49,9927
4802,enfr,manner,0.6791101055806938,0.0,9,fren,fr49,9927
4803,en,voicing,0.7647058823529411,0.0,9,fren,fr49,9927
4804,fr,voicing,1.0,0.0,9,fren,fr49,9927
4805,enfr,voicing,0.8823529411764706,0.0,9,fren,fr49,9927
4806,en,place,0.625,0.0,9,fren,fr49,9927
4807,fr,place,0.6842105263157895,0.0,9,fren,fr49,9927
4808,enfr,place,0.48793859649122806,0.0,9,fren,fr49,9927
4809,enfr,lang,1.0,0.0,9,fren,fr49,9927
4810,en,sonority,0.8974358974358975,0.0,10,fren,fr49,11872
4811,fr,sonority,0.8235294117647058,0.0,10,fren,fr49,11872
4812,enfr,sonority,0.8917797888386123,0.0,10,fren,fr49,11872
4813,en,manner,0.717948717948718,0.0,10,fren,fr49,11872
4814,fr,manner,0.7647058823529411,0.0,10,fren,fr49,11872
4815,enfr,manner,0.693815987933635,0.0,10,fren,fr49,11872
4816,en,voicing,0.7647058823529411,0.0,10,fren,fr49,11872
4817,fr,voicing,1.0,0.0,10,fren,fr49,11872
4818,enfr,voicing,0.8823529411764706,0.0,10,fren,fr49,11872
4819,en,place,0.625,0.0,10,fren,fr49,11872
4820,fr,place,0.6842105263157895,0.0,10,fren,fr49,11872
4821,enfr,place,0.5712719298245614,0.0,10,fren,fr49,11872
4822,enfr,lang,1.0,0.0,10,fren,fr49,11872
4823,en,sonority,0.8974358974358975,0.0,11,fren,fr49,14100
4824,fr,sonority,0.8235294117647058,0.0,11,fren,fr49,14100
4825,enfr,sonority,0.9064856711915535,0.0,11,fren,fr49,14100
4826,en,manner,0.7692307692307693,0.0,11,fren,fr49,14100
4827,fr,manner,0.7647058823529411,0.0,11,fren,fr49,14100
4828,enfr,manner,0.7507541478129713,0.0,11,fren,fr49,14100
4829,en,voicing,0.8235294117647058,0.0,11,fren,fr49,14100
4830,fr,voicing,1.0,0.0,11,fren,fr49,14100
4831,enfr,voicing,0.8823529411764706,0.0,11,fren,fr49,14100
4832,en,place,0.625,0.0,11,fren,fr49,14100
4833,fr,place,0.6842105263157895,0.0,11,fren,fr49,14100
4834,enfr,place,0.7280701754385965,0.0,11,fren,fr49,14100
4835,enfr,lang,1.0,0.0,11,fren,fr49,14100
4836,en,sonority,0.9230769230769231,0.0,12,fren,fr49,16652
4837,fr,sonority,0.8235294117647058,0.0,12,fren,fr49,16652
4838,enfr,sonority,0.8917797888386123,0.0,12,fren,fr49,16652
4839,en,manner,0.7948717948717948,0.0,12,fren,fr49,16652
4840,fr,manner,0.7941176470588235,0.0,12,fren,fr49,16652
4841,enfr,manner,0.776395173453997,0.0,12,fren,fr49,16652
4842,en,voicing,0.8823529411764706,0.0,12,fren,fr49,16652
4843,fr,voicing,1.0,0.0,12,fren,fr49,16652
4844,enfr,voicing,0.8823529411764706,0.0,12,fren,fr49,16652
4845,en,place,0.6666666666666666,0.0,12,fren,fr49,16652
4846,fr,place,0.6842105263157895,0.0,12,fren,fr49,16652
4847,enfr,place,0.7697368421052632,0.0,12,fren,fr49,16652
4848,enfr,lang,1.0,0.0,12,fren,fr49,16652
4849,en,sonority,0.9230769230769231,0.0,13,fren,fr49,19576
4850,fr,sonority,0.8235294117647058,0.0,13,fren,fr49,19576
4851,enfr,sonority,0.8917797888386123,0.0,13,fren,fr49,19576
4852,en,manner,0.7692307692307693,0.0,13,fren,fr49,19576
4853,fr,manner,0.7941176470588235,0.0,13,fren,fr49,19576
4854,enfr,manner,0.7745098039215685,0.0,13,fren,fr49,19576
4855,en,voicing,0.8823529411764706,0.0,13,fren,fr49,19576
4856,fr,voicing,1.0,0.0,13,fren,fr49,19576
4857,enfr,voicing,0.8529411764705883,0.0,13,fren,fr49,19576
4858,en,place,0.625,0.0,13,fren,fr49,19576
4859,fr,place,0.6842105263157895,0.0,13,fren,fr49,19576
4860,enfr,place,0.8322368421052632,0.0,13,fren,fr49,19576
4861,enfr,lang,1.0,0.0,13,fren,fr49,19576
4862,en,sonority,0.9230769230769231,0.0,14,fren,fr49,22925
4863,fr,sonority,0.8235294117647058,0.0,14,fren,fr49,22925
4864,enfr,sonority,0.9064856711915535,0.0,14,fren,fr49,22925
4865,en,manner,0.7948717948717948,0.0,14,fren,fr49,22925
4866,fr,manner,0.7941176470588235,0.0,14,fren,fr49,22925
4867,enfr,manner,0.7616892911010558,0.0,14,fren,fr49,22925
4868,en,voicing,0.8823529411764706,0.0,14,fren,fr49,22925
4869,fr,voicing,1.0,0.0,14,fren,fr49,22925
4870,enfr,voicing,0.8235294117647058,0.0,14,fren,fr49,22925
4871,en,place,0.7083333333333334,0.0,14,fren,fr49,22925
4872,fr,place,0.6842105263157895,0.0,14,fren,fr49,22925
4873,enfr,place,0.8848684210526316,0.0,14,fren,fr49,22925
4874,enfr,lang,1.0,0.0,14,fren,fr49,22925
4875,en,sonority,0.9230769230769231,0.0,15,fren,fr49,26761
4876,fr,sonority,0.8235294117647058,0.0,15,fren,fr49,26761
4877,enfr,sonority,0.8623680241327301,0.0,15,fren,fr49,26761
4878,en,manner,0.7692307692307693,0.0,15,fren,fr49,26761
4879,fr,manner,0.7941176470588235,0.0,15,fren,fr49,26761
4880,enfr,manner,0.7726244343891402,0.0,15,fren,fr49,26761
4881,en,voicing,0.9411764705882353,0.0,15,fren,fr49,26761
4882,fr,voicing,1.0,0.0,15,fren,fr49,26761
4883,enfr,voicing,0.8235294117647058,0.0,15,fren,fr49,26761
4884,en,place,0.7083333333333334,0.0,15,fren,fr49,26761
4885,fr,place,0.6842105263157895,0.0,15,fren,fr49,26761
4886,enfr,place,0.8848684210526316,0.0,15,fren,fr49,26761
4887,enfr,lang,1.0,0.0,15,fren,fr49,26761
4888,en,sonority,0.9230769230769231,0.0,16,fren,fr49,31156
4889,fr,sonority,0.8235294117647058,0.0,16,fren,fr49,31156
4890,enfr,sonority,0.8789592760180995,0.0,16,fren,fr49,31156
4891,en,manner,0.7692307692307693,0.0,16,fren,fr49,31156
4892,fr,manner,0.7941176470588235,0.0,16,fren,fr49,31156
4893,enfr,manner,0.8129713423831071,0.0,16,fren,fr49,31156
4894,en,voicing,0.8823529411764706,0.0,16,fren,fr49,31156
4895,fr,voicing,1.0,0.0,16,fren,fr49,31156
4896,enfr,voicing,0.7941176470588236,0.0,16,fren,fr49,31156
4897,en,place,0.7083333333333334,0.0,16,fren,fr49,31156
4898,fr,place,0.6842105263157895,0.0,16,fren,fr49,31156
4899,enfr,place,0.8848684210526316,0.0,16,fren,fr49,31156
4900,enfr,lang,1.0,0.0,16,fren,fr49,31156
4901,en,sonority,0.9230769230769231,0.0,17,fren,fr49,36190
4902,fr,sonority,0.8235294117647058,0.0,17,fren,fr49,36190
4903,enfr,sonority,0.9174208144796381,0.0,17,fren,fr49,36190
4904,en,manner,0.7692307692307693,0.0,17,fren,fr49,36190
4905,fr,manner,0.7941176470588235,0.0,17,fren,fr49,36190
4906,enfr,manner,0.8129713423831071,0.0,17,fren,fr49,36190
4907,en,voicing,0.9411764705882353,0.0,17,fren,fr49,36190
4908,fr,voicing,1.0,0.0,17,fren,fr49,36190
4909,enfr,voicing,0.7941176470588236,0.0,17,fren,fr49,36190
4910,en,place,0.7083333333333334,0.0,17,fren,fr49,36190
4911,fr,place,0.631578947368421,0.0,17,fren,fr49,36190
4912,enfr,place,0.8848684210526316,0.0,17,fren,fr49,36190
4913,enfr,lang,1.0,0.0,17,fren,fr49,36190
4914,en,sonority,0.9230769230769231,0.0,18,fren,fr49,41957
4915,fr,sonority,0.8235294117647058,0.0,18,fren,fr49,41957
4916,enfr,sonority,0.9008295625942684,0.0,18,fren,fr49,41957
4917,en,manner,0.7692307692307693,0.0,18,fren,fr49,41957
4918,fr,manner,0.7941176470588235,0.0,18,fren,fr49,41957
4919,enfr,manner,0.8386123680241326,0.0,18,fren,fr49,41957
4920,en,voicing,0.9411764705882353,0.0,18,fren,fr49,41957
4921,fr,voicing,1.0,0.0,18,fren,fr49,41957
4922,enfr,voicing,0.7941176470588236,0.0,18,fren,fr49,41957
4923,en,place,0.7083333333333334,0.0,18,fren,fr49,41957
4924,fr,place,0.6842105263157895,0.0,18,fren,fr49,41957
4925,enfr,place,0.8848684210526316,0.0,18,fren,fr49,41957
4926,enfr,lang,1.0,0.0,18,fren,fr49,41957
4927,en,sonority,0.9230769230769231,0.0,19,fren,fr49,48563
4928,fr,sonority,0.8235294117647058,0.0,19,fren,fr49,48563
4929,enfr,sonority,0.8348416289592759,0.0,19,fren,fr49,48563
4930,en,manner,0.7692307692307693,0.0,19,fren,fr49,48563
4931,fr,manner,0.7941176470588235,0.0,19,fren,fr49,48563
4932,enfr,manner,0.8129713423831071,0.0,19,fren,fr49,48563
4933,en,voicing,0.9411764705882353,0.0,19,fren,fr49,48563
4934,fr,voicing,1.0,0.0,19,fren,fr49,48563
4935,enfr,voicing,0.7941176470588236,0.0,19,fren,fr49,48563
4936,en,place,0.7083333333333334,0.0,19,fren,fr49,48563
4937,fr,place,0.6842105263157895,0.0,19,fren,fr49,48563
4938,enfr,place,0.8848684210526316,0.0,19,fren,fr49,48563
4939,enfr,lang,1.0,0.0,19,fren,fr49,48563
4940,en,sonority,0.9230769230769231,0.0,20,fren,fr49,56131
4941,fr,sonority,0.8529411764705882,0.0,20,fren,fr49,56131
4942,enfr,sonority,0.8329562594268476,0.0,20,fren,fr49,56131
4943,en,manner,0.7692307692307693,0.0,20,fren,fr49,56131
4944,fr,manner,0.7941176470588235,0.0,20,fren,fr49,56131
4945,enfr,manner,0.8110859728506787,0.0,20,fren,fr49,56131
4946,en,voicing,0.8823529411764706,0.0,20,fren,fr49,56131
4947,fr,voicing,1.0,0.0,20,fren,fr49,56131
4948,enfr,voicing,0.7647058823529411,0.0,20,fren,fr49,56131
4949,en,place,0.7083333333333334,0.0,20,fren,fr49,56131
4950,fr,place,0.6842105263157895,0.0,20,fren,fr49,56131
4951,enfr,place,0.8640350877192983,0.0,20,fren,fr49,56131
4952,enfr,lang,1.0,0.0,20,fren,fr49,56131
4953,en,sonority,0.9230769230769231,0.0,21,fren,fr49,64800
4954,fr,sonority,0.8823529411764706,0.0,21,fren,fr49,64800
4955,enfr,sonority,0.8567119155354449,0.0,21,fren,fr49,64800
4956,en,manner,0.7692307692307693,0.0,21,fren,fr49,64800
4957,fr,manner,0.7941176470588235,0.0,21,fren,fr49,64800
4958,enfr,manner,0.8495475113122172,0.0,21,fren,fr49,64800
4959,en,voicing,0.9411764705882353,0.0,21,fren,fr49,64800
4960,fr,voicing,1.0,0.0,21,fren,fr49,64800
4961,enfr,voicing,0.7647058823529411,0.0,21,fren,fr49,64800
4962,en,place,0.7916666666666666,0.0,21,fren,fr49,64800
4963,fr,place,0.6842105263157895,0.0,21,fren,fr49,64800
4964,enfr,place,0.8848684210526316,0.0,21,fren,fr49,64800
4965,enfr,lang,1.0,0.0,21,fren,fr49,64800
4966,en,sonority,0.8974358974358975,0.0,22,fren,fr49,74730
4967,fr,sonority,0.8823529411764706,0.0,22,fren,fr49,74730
4968,enfr,sonority,0.8310708898944192,0.0,22,fren,fr49,74730
4969,en,manner,0.7948717948717948,0.0,22,fren,fr49,74730
4970,fr,manner,0.7941176470588235,0.0,22,fren,fr49,74730
4971,enfr,manner,0.8386123680241326,0.0,22,fren,fr49,74730
4972,en,voicing,0.9411764705882353,0.0,22,fren,fr49,74730
4973,fr,voicing,1.0,0.0,22,fren,fr49,74730
4974,enfr,voicing,0.7647058823529411,0.0,22,fren,fr49,74730
4975,en,place,0.7083333333333334,0.0,22,fren,fr49,74730
4976,fr,place,0.6842105263157895,0.0,22,fren,fr49,74730
4977,enfr,place,0.8640350877192983,0.0,22,fren,fr49,74730
4978,enfr,lang,1.0,0.0,22,fren,fr49,74730
4979,en,sonority,0.9230769230769231,0.0,23,fren,fr49,86105
4980,fr,sonority,0.8823529411764706,0.0,23,fren,fr49,86105
4981,enfr,sonority,0.8163650075414781,0.0,23,fren,fr49,86105
4982,en,manner,0.7948717948717948,0.0,23,fren,fr49,86105
4983,fr,manner,0.7941176470588235,0.0,23,fren,fr49,86105
4984,enfr,manner,0.8367269984917043,0.0,23,fren,fr49,86105
4985,en,voicing,0.9411764705882353,0.0,23,fren,fr49,86105
4986,fr,voicing,1.0,0.0,23,fren,fr49,86105
4987,enfr,voicing,0.7647058823529411,0.0,23,fren,fr49,86105
4988,en,place,0.7916666666666666,0.0,23,fren,fr49,86105
4989,fr,place,0.6842105263157895,0.0,23,fren,fr49,86105
4990,enfr,place,0.8640350877192983,0.0,23,fren,fr49,86105
4991,enfr,lang,1.0,0.0,23,fren,fr49,86105
4992,en,sonority,0.9230769230769231,0.0,24,fren,fr49,99136
4993,fr,sonority,0.8823529411764706,0.0,24,fren,fr49,99136
4994,enfr,sonority,0.801659125188537,0.0,24,fren,fr49,99136
4995,en,manner,0.7692307692307693,0.0,24,fren,fr49,99136
4996,fr,manner,0.7941176470588235,0.0,24,fren,fr49,99136
4997,enfr,manner,0.8054298642533937,0.0,24,fren,fr49,99136
4998,en,voicing,0.9411764705882353,0.0,24,fren,fr49,99136
4999,fr,voicing,1.0,0.0,24,fren,fr49,99136
5000,enfr,voicing,0.7941176470588236,0.0,24,fren,fr49,99136
5001,en,place,0.75,0.0,24,fren,fr49,99136
5002,fr,place,0.7368421052631579,0.0,24,fren,fr49,99136
5003,enfr,place,0.8640350877192983,0.0,24,fren,fr49,99136
5004,enfr,lang,1.0,0.0,24,fren,fr49,99136
5005,en,sonority,0.9230769230769231,0.0,25,fren,fr49,114063
5006,fr,sonority,0.8823529411764706,0.0,25,fren,fr49,114063
5007,enfr,sonority,0.7869532428355959,0.0,25,fren,fr49,114063
5008,en,manner,0.7948717948717948,0.0,25,fren,fr49,114063
5009,fr,manner,0.7941176470588235,0.0,25,fren,fr49,114063
5010,enfr,manner,0.8054298642533937,0.0,25,fren,fr49,114063
5011,en,voicing,0.9411764705882353,0.0,25,fren,fr49,114063
5012,fr,voicing,1.0,0.0,25,fren,fr49,114063
5013,enfr,voicing,0.7941176470588236,0.0,25,fren,fr49,114063
5014,en,place,0.75,0.0,25,fren,fr49,114063
5015,fr,place,0.7368421052631579,0.0,25,fren,fr49,114063
5016,enfr,place,0.8640350877192983,0.0,25,fren,fr49,114063
5017,enfr,lang,1.0,0.0,25,fren,fr49,114063
5018,en,sonority,0.9230769230769231,0.0,26,fren,fr49,131162
5019,fr,sonority,0.8823529411764706,0.0,26,fren,fr49,131162
5020,enfr,sonority,0.7978883861236803,0.0,26,fren,fr49,131162
5021,en,manner,0.7692307692307693,0.0,26,fren,fr49,131162
5022,fr,manner,0.7941176470588235,0.0,26,fren,fr49,131162
5023,enfr,manner,0.8182503770739065,0.0,26,fren,fr49,131162
5024,en,voicing,0.9411764705882353,0.0,26,fren,fr49,131162
5025,fr,voicing,1.0,0.0,26,fren,fr49,131162
5026,enfr,voicing,0.7941176470588236,0.0,26,fren,fr49,131162
5027,en,place,0.7083333333333334,0.0,26,fren,fr49,131162
5028,fr,place,0.7368421052631579,0.0,26,fren,fr49,131162
5029,enfr,place,0.8377192982456141,0.0,26,fren,fr49,131162
5030,enfr,lang,1.0,0.0,26,fren,fr49,131162
5031,en,sonority,0.9230769230769231,0.0,27,fren,fr49,150750
5032,fr,sonority,0.8529411764705882,0.0,27,fren,fr49,150750
5033,enfr,sonority,0.774132730015083,0.0,27,fren,fr49,150750
5034,en,manner,0.7692307692307693,0.0,27,fren,fr49,150750
5035,fr,manner,0.7941176470588235,0.0,27,fren,fr49,150750
5036,enfr,manner,0.7375565610859729,0.0,27,fren,fr49,150750
5037,en,voicing,0.9411764705882353,0.0,27,fren,fr49,150750
5038,fr,voicing,1.0,0.0,27,fren,fr49,150750
5039,enfr,voicing,0.7941176470588236,0.0,27,fren,fr49,150750
5040,en,place,0.6666666666666666,0.0,27,fren,fr49,150750
5041,fr,place,0.7368421052631579,0.0,27,fren,fr49,150750
5042,enfr,place,0.8322368421052632,0.0,27,fren,fr49,150750
5043,enfr,lang,1.0,0.0,27,fren,fr49,150750
5044,en,sonority,0.9230769230769231,0.0,28,fren,fr49,173188
5045,fr,sonority,0.8823529411764706,0.0,28,fren,fr49,173188
5046,enfr,sonority,0.7024886877828054,0.0,28,fren,fr49,173188
5047,en,manner,0.7692307692307693,0.0,28,fren,fr49,173188
5048,fr,manner,0.7941176470588235,0.0,28,fren,fr49,173188
5049,enfr,manner,0.7484917043740573,0.0,28,fren,fr49,173188
5050,en,voicing,0.9411764705882353,0.0,28,fren,fr49,173188
5051,fr,voicing,1.0,0.0,28,fren,fr49,173188
5052,enfr,voicing,0.8529411764705883,0.0,28,fren,fr49,173188
5053,en,place,0.7083333333333334,0.0,28,fren,fr49,173188
5054,fr,place,0.7368421052631579,0.0,28,fren,fr49,173188
5055,enfr,place,0.8377192982456141,0.0,28,fren,fr49,173188
5056,enfr,lang,1.0,0.0,28,fren,fr49,173188
5057,en,sonority,0.9230769230769231,0.0,29,fren,fr49,198891
5058,fr,sonority,0.8823529411764706,0.0,29,fren,fr49,198891
5059,enfr,sonority,0.7243589743589743,0.0,29,fren,fr49,198891
5060,en,manner,0.7948717948717948,0.0,29,fren,fr49,198891
5061,fr,manner,0.7941176470588235,0.0,29,fren,fr49,198891
5062,enfr,manner,0.691553544494721,0.0,29,fren,fr49,198891
5063,en,voicing,0.9411764705882353,0.0,29,fren,fr49,198891
5064,fr,voicing,1.0,0.0,29,fren,fr49,198891
5065,enfr,voicing,0.9117647058823529,0.0,29,fren,fr49,198891
5066,en,place,0.75,0.0,29,fren,fr49,198891
5067,fr,place,0.6842105263157895,0.0,29,fren,fr49,198891
5068,enfr,place,0.8585526315789473,0.0,29,fren,fr49,198891
5069,enfr,lang,1.0,0.0,29,fren,fr49,198891
5070,en,sonority,0.9230769230769231,0.0,30,fren,fr49,228334
5071,fr,sonority,0.8823529411764706,0.0,30,fren,fr49,228334
5072,enfr,sonority,0.6877828054298643,0.0,30,fren,fr49,228334
